component,horizon,shock,response,shock_name,response_name,unrotated,lower,median,upper
cumulative,1,3,2,Monetary policy shock,Energy demand growth,0.04470197221,-0.2130402103,-0.08703225706,0.0710387554
cumulative,1,3,3,Monetary policy shock,Employment change,0.1701504223,-0.1035018886,-0.0529348644,0.002202437534
cumulative,1,3,4,Monetary policy shock,Inflation,0.0839697332,-0.03053137173,-0.01243081549,-0.002925554973
cumulative,1,3,5,Monetary policy shock,Interest rate,0.06771266031,-0.001786114874,0.004772428881,0.01639439465
cumulative,1,4,1,Unrestricted shock 4,GDP growth,0.2080694507,-0.554661098,-0.001637977535,0.5429776716
cumulative,1,4,2,Unrestricted shock 4,Energy demand growth,0.2019774642,-0.5463389556,-0.00296574045,0.5411881039
cumulative,1,4,3,Unrestricted shock 4,Employment change,0.1888824341,-0.4907332666,-0.01181690408,0.4873093232
cumulative,1,4,4,Unrestricted shock 4,Inflation,0.1519367395,-0.117721771,0.002880184809,0.1256055831
cumulative,1,4,5,Unrestricted shock 4,Interest rate,0.1113874488,-0.1346982843,-0.002925582053,0.1352683467
cumulative,1,5,1,Unrestricted shock 5,GDP growth,0.02121717297,-0.5301575563,-0.0191487937,0.5424201138
cumulative,1,5,2,Unrestricted shock 5,Energy demand growth,0.006331524931,-0.5242511682,-0.0129184106,0.5253756678
cumulative,1,5,3,Unrestricted shock 5,Employment change,0.01031152887,-0.477651718,-0.0188209862,0.4821411128
cumulative,1,5,4,Unrestricted shock 5,Inflation,-0.002379271768,-0.1175842753,-0.002161414525,0.118795607
cumulative,1,5,5,Unrestricted shock 5,Interest rate,0.0320801859,-0.131059198,-0.002941035393,0.1354427068
cumulative,2,1,1,Supply shock,GDP growth,0.5888395803,-0.1648138201,0.06335989915,0.3078278508
cumulative,2,1,2,Supply shock,Energy demand growth,0.5458738805,-0.2238970603,0.04052265827,0.3054243405
cumulative,2,1,3,Supply shock,Employment change,0.4820037431,-0.2027662386,0.002558556487,0.2143936839
cumulative,2,1,4,Supply shock,Inflation,0.07750887619,-0.1617343543,-0.07438485167,-0.008600208429
cumulative,2,1,5,Supply shock,Interest rate,0.234679126,-0.1591210277,-0.0294417016,0.08265225589
cumulative,2,2,1,Demand shock,GDP growth,0.02597400496,0.1732181509,0.4092207575,0.5944218066
cumulative,2,2,2,Demand shock,Energy demand growth,0.2648035654,0.1224569226,0.4129666235,0.5969146758
cumulative,2,2,3,Demand shock,Employment change,0.03376891454,0.1646779758,0.3665549506,0.5289855844
cumulative,2,2,4,Demand shock,Inflation,0.02012474197,0.02982708249,0.113790815,0.1921384277
cumulative,2,2,5,Demand shock,Interest rate,0.02007944079,0.08853421213,0.2079722979,0.3021036393
cumulative,2,3,1,Monetary policy shock,GDP growth,0.05566088795,-0.1208721601,-0.05535037219,0.02597560847
cumulative,2,3,2,Monetary policy shock,Energy demand growth,0.06634492126,-0.2206156291,-0.07764330912,0.09264561694
cumulative,2,3,3,Monetary policy shock,Employment change,0.1886312362,-0.0757506685,-0.04358859389,-0.006753836512
cumulative,2,3,4,Monetary policy shock,Inflation,0.1015589003,-0.0315611163,-0.01163290995,-0.0008911511032
cumulative,2,3,5,Monetary policy shock,Interest rate,0.1217625223,-0.005913399993,0.006197483035,0.02590718924
cumulative,2,4,1,Unrestricted shock 4,GDP growth,0.3088085523,-0.4615583316,-0.004785764083,0.4663580612
cumulative,2,4,2,Unrestricted shock 4,Energy demand growth,0.2997670638,-0.4625948848,-9.718973462e-05,0.4665709426
cumulative,2,4,3,Unrestricted shock 4,Employment change,0.2803319316,-0.4133999403,-0.007211962644,0.4140821671
cumulative,2,4,4,Unrestricted shock 4,Inflation,0.1814060493,-0.1471227644,0.001995292306,0.1564702504
cumulative,2,4,5,Unrestricted shock 4,Interest rate,0.2019438761,-0.2362080472,-0.004008157215,0.2350505018
cumulative,2,5,1,Unrestricted shock 5,GDP growth,0.03148969945,-0.4514234835,-0.01542929013,0.4605409388
cumulative,2,5,2,Unrestricted shock 5,Energy demand growth,0.009397002015,-0.4434223624,-0.009934539219,0.4536396508
cumulative,2,5,3,Unrestricted shock 5,Employment change,0.01530396841,-0.3959983459,-0.01258868761,0.405992352
cumulative,2,5,4,Unrestricted shock 5,Inflation,0.004320553832,-0.1464347467,-0.004887078776,0.1481949016
cumulative,2,5,5,Unrestricted shock 5,Interest rate,0.05266812206,-0.2295897516,-0.005992817272,0.2361852129
cumulative,3,1,1,Supply shock,GDP growth,0.5031431141,-0.2147048929,0.01444486678,0.2369862264
cumulative,3,1,2,Supply shock,Energy demand growth,0.4555903233,-0.2758055356,-0.01786209493,0.2440319046
cumulative,3,1,3,Supply shock,Employment change,0.3975688406,-0.2516006128,-0.04076696712,0.1400304666
cumulative,3,1,4,Supply shock,Inflation,0.1086972841,-0.1842029069,-0.07868455484,-0.0004326861049
cumulative,3,1,5,Supply shock,Interest rate,0.3305181807,-0.2321833726,-0.046043773,0.1129800359
cumulative,3,2,1,Demand shock,GDP growth,0.03007639951,0.161225035,0.3837851004,0.5534981803
cumulative,3,2,2,Demand shock,Energy demand growth,0.2814778984,0.09801617623,0.3886476714,0.5628311624
cumulative,3,2,3,Demand shock,Employment change,0.03550960826,0.1506372583,0.3396122209,0.4924700344
cumulative,3,2,4,Demand shock,Inflation,0.02310313167,0.04350064896,0.1419618592,0.231929563
cumulative,3,2,5,Demand shock,Interest rate,0.02923175318,0.1264141192,0.2958963778,0.4314339212
cumulative,3,3,1,Monetary policy shock,GDP growth,0.0644520976,-0.1219052292,-0.04970257849,0.03869262597
cumulative,3,3,2,Monetary policy shock,Energy demand growth,0.07682359189,-0.2240534056,-0.07340267546,0.1050177767
cumulative,3,3,3,Monetary policy shock,Employment change,0.1975789244,-0.06669754722,-0.03741516578,-0.007177410796
cumulative,3,3,4,Monetary policy shock,Inflation,0.1191480673,-0.0324732485,-0.01085154347,0.001389152306
cumulative,3,3,5,Monetary policy shock,Interest rate,0.1758123842,-0.009966651029,0.007583876124,0.03545688325
cumulative,3,4,1,Unrestricted shock 4,GDP growth,0.3575824907,-0.43037871,-0.0005649581327,0.4306892389
cumulative,3,4,2,Unrestricted shock 4,Energy demand growth,0.3471129686,-0.4305177005,-0.003938927388,0.4406102186
cumulative,3,4,3,Unrestricted shock 4,Employment change,0.3246082066,-0.3828923357,-0.00444593254,0.3871683977
cumulative,3,4,4,Unrestricted shock 4,Inflation,0.2108753591,-0.178069932,0.001137560556,0.186808277
cumulative,3,4,5,Unrestricted shock 4,Interest rate,0.2925003034,-0.3367137813,-0.006166980274,0.3362277552
cumulative,3,5,1,Unrestricted shock 5,GDP growth,0.03646325557,-0.4252124811,-0.009850216341,0.4316773858
cumulative,3,5,2,Unrestricted shock 5,Energy demand growth,0.01088118629,-0.4178989974,-0.005017153122,0.4383461775
cumulative,3,5,3,Unrestricted shock 5,Employment change,0.01772111266,-0.3762513605,-0.01312534328,0.3825913618
cumulative,3,5,4,Unrestricted shock 5,Inflation,0.01102037943,-0.177598629,-0.006102846503,0.1775553784
cumulative,3,5,5,Unrestricted shock 5,Interest rate,0.07325605822,-0.3278622858,-0.008731398117,0.33722392
cumulative,4,1,1,Supply shock,GDP growth,0.4616522321,-0.2395268493,-0.01179377806,0.202299655
cumulative,4,1,2,Supply shock,Energy demand growth,0.411878551,-0.3005720122,-0.04730410004,0.2142997691
cumulative,4,1,3,Supply shock,Employment change,0.3566887586,-0.2742180234,-0.0649600495,0.1065065213
cumulative,4,1,4,Supply shock,Inflation,0.1398856921,-0.2067528142,-0.0837608322,0.008219325568
cumulative,4,1,5,Supply shock,Interest rate,0.4263572354,-0.304755726,-0.06167317003,0.143763228
cumulative,4,2,1,Demand shock,GDP growth,0.03206261872,0.1498974391,0.3720862201,0.5381071871
cumulative,4,2,2,Demand shock,Energy demand growth,0.2895509592,0.08594535422,0.3735560783,0.5498183534
cumulative,4,2,3,Demand shock,Employment change,0.03635238417,0.1410119282,0.3280140899,0.4802694945
cumulative,4,2,4,Demand shock,Inflation,0.02608152136,0.0582120504,0.17101872,0.2731547242
cumulative,4,2,5,Demand shock,Interest rate,0.03838406557,0.1641240786,0.3835695636,0.5604378866
cumulative,4,3,1,Monetary policy shock,GDP growth,0.06870845796,-0.1231180046,-0.04721222701,0.04506245823
cumulative,4,3,2,Monetary policy shock,Energy demand growth,0.08189695495,-0.2284515992,-0.07140761078,0.1118141306
cumulative,4,3,3,Monetary policy shock,Employment change,0.2019110456,-0.06430598488,-0.03414869023,-0.006462840088
cumulative,4,3,4,Monetary policy shock,Inflation,0.1367372344,-0.03378265832,-0.009978851351,0.004097968079
cumulative,4,3,5,Monetary policy shock,Interest rate,0.2298622462,-0.01413313664,0.00913863132,0.04504759654
cumulative,4,4,1,Unrestricted shock 4,GDP growth,0.3811969268,-0.4193001387,-0.00289303357,0.4209575274
cumulative,4,4,2,Unrestricted shock 4,Energy demand growth,0.3700360066,-0.4162592518,-0.00485357388,0.4278801601
cumulative,4,4,3,Unrestricted shock 4,Employment change,0.3460450497,-0.3719315829,-0.0005026466111,0.3744188338
cumulative,4,4,4,Unrestricted shock 4,Inflation,0.240344669,-0.2085583462,-4.276438659e-05,0.2176952302
cumulative,4,4,5,Unrestricted shock 4,Interest rate,0.3830567307,-0.4373941563,-0.00719176675,0.4371931555
cumulative,4,5,1,Unrestricted shock 5,GDP growth,0.03887125719,-0.4111132771,-0.01044867894,0.4165446326
cumulative,4,5,2,Unrestricted shock 5,Energy demand growth,0.01159977035,-0.4141058098,-0.000406622823,0.4260623618
cumulative,4,5,3,Unrestricted shock 5,Employment change,0.01889139949,-0.3645169289,-0.01116373308,0.3732438194
cumulative,4,5,4,Unrestricted shock 5,Inflation,0.01772020503,-0.2064036462,-0.005897498836,0.2081629007
cumulative,4,5,5,Unrestricted shock 5,Interest rate,0.09384399438,-0.4245787068,-0.01127027731,0.4380674562
cumulative,5,1,1,Supply shock,GDP growth,0.4415639675,-0.2515756514,-0.02447950098,0.1875620268
cumulative,5,1,2,Supply shock,Energy demand growth,0.3907150181,-0.3120499753,-0.06245562287,0.2019241212
cumulative,5,1,3,Supply shock,Employment change,0.3368962194,-0.2852151791,-0.07572766898,0.09193830813
cumulative,5,1,4,Supply shock,Inflation,0.1710741001,-0.2307205938,-0.08873525109,0.01755728979
cumulative,5,1,5,Supply shock,Interest rate,0.5221962901,-0.3779278396,-0.07790842858,0.1744674699
cumulative,5,2,1,Demand shock,GDP growth,0.03302426849,0.1451818282,0.3666285998,0.531304411
cumulative,5,2,2,Demand shock,Energy demand growth,0.2934596199,0.07864318382,0.3655016772,0.5440730391
cumulative,5,2,3,Demand shock,Employment change,0.03676042335,0.1355720614,0.3202117765,0.4744978591
cumulative,5,2,4,Demand shock,Inflation,0.02905991105,0.07136189145,0.199738608,0.3140013185
cumulative,5,2,5,Demand shock,Interest rate,0.04753637796,0.2017401345,0.4710335691,0.6899178958
cumulative,5,3,1,Monetary policy shock,GDP growth,0.0707692214,-0.123755706,-0.04481069792,0.04872281637
cumulative,5,3,2,Monetary policy shock,Energy demand growth,0.0843532792,-0.2302356786,-0.07084228417,0.1152511271
cumulative,5,3,3,Monetary policy shock,Employment change,0.2040084895,-0.06382074364,-0.03255836418,-0.006185359828
cumulative,5,3,4,Monetary policy shock,Inflation,0.1543264015,-0.03484470299,-0.009300080462,0.006903134157
cumulative,5,3,5,Monetary policy shock,Interest rate,0.2839121081,-0.0184258376,0.01069070495,0.05463923773
cumulative,5,4,1,Unrestricted shock 4,GDP growth,0.3926301145,-0.4099439685,-0.001520965075,0.415609578
cumulative,5,4,2,Unrestricted shock 4,Energy demand growth,0.3811344463,-0.4118307455,-0.003164667057,0.4237742916
cumulative,5,4,3,Unrestricted shock 4,Employment change,0.3564239318,-0.3664627987,-0.00188828899,0.3713120055
cumulative,5,4,4,Unrestricted shock 4,Inflation,0.2698139788,-0.2405407468,0.0003506170863,0.2491165921
cumulative,5,4,5,Unrestricted shock 4,Interest rate,0.4736131579,-0.5386486165,-0.008152766742,0.5383182427
cumulative,5,5,1,Unrestricted shock 5,GDP growth,0.04003711753,-0.4083966482,-0.01062508678,0.4130034127
cumulative,5,5,2,Unrestricted shock 5,Energy demand growth,0.01194768069,-0.4086529777,0.002178124972,0.4225684091
cumulative,5,5,3,Unrestricted shock 5,Employment change,0.01945800667,-0.3583753915,-0.009343341493,0.3670031953
cumulative,5,5,4,Unrestricted shock 5,Inflation,0.02442003063,-0.2372912001,-0.006935768604,0.2391467523
cumulative,5,5,5,Unrestricted shock 5,Interest rate,0.1144319305,-0.5237779224,-0.01525401792,0.5401838758
cumulative,6,1,1,Supply shock,GDP growth,0.4318380144,-0.2575291957,-0.03056817719,0.1798786149
cumulative,6,1,2,Supply shock,Energy demand growth,0.3804684621,-0.3187136587,-0.06976772491,0.1960249834
cumulative,6,1,3,Supply shock,Employment change,0.327313445,-0.2902422955,-0.08099069412,0.08338669306
cumulative,6,1,4,Supply shock,Inflation,0.202262508,-0.2542524986,-0.09307249074,0.02654826538
cumulative,6,1,5,Supply shock,Interest rate,0.6180353448,-0.4511285213,-0.09400413153,0.2051208425
cumulative,6,2,1,Demand shock,GDP growth,0.03348986175,0.1420083891,0.3621942278,0.52685271
cumulative,6,2,2,Demand shock,Energy demand growth,0.2953520408,0.07364977855,0.3615503572,0.5419758461
cumulative,6,2,3,Demand shock,Employment change,0.03695797999,0.1324788512,0.3166373676,0.471963788
cumulative,6,2,4,Demand shock,Inflation,0.03203830074,0.08458544771,0.2283393976,0.3543978563
cumulative,6,2,5,Demand shock,Interest rate,0.05668869035,0.2393084033,0.5586582032,0.8197247784
cumulative,6,3,1,Monetary policy shock,GDP growth,0.07176696258,-0.1243683984,-0.04420009473,0.05007496876
cumulative,6,3,2,Monetary policy shock,Energy demand growth,0.08554253546,-0.2309721311,-0.07017902695,0.1165598849
cumulative,6,3,3,Monetary policy shock,Employment change,0.2050239899,-0.06378436361,-0.03176284997,-0.00578212447
cumulative,6,3,4,Monetary policy shock,Inflation,0.1719155685,-0.0361112136,-0.008686208653,0.00989233667
cumulative,6,3,5,Monetary policy shock,Interest rate,0.3379619701,-0.02266399962,0.01217871063,0.06429737229
cumulative,6,4,1,Unrestricted shock 4,GDP growth,0.3981656174,-0.4055543712,-0.002322654624,0.4125259412
cumulative,6,4,2,Unrestricted shock 4,Energy demand growth,0.3865078773,-0.4102006338,-0.002260999342,0.4241648815
cumulative,6,4,3,Unrestricted shock 4,Employment change,0.3614489812,-0.3648765662,-0.001050577193,0.3694635405
cumulative,6,4,4,Unrestricted shock 4,Inflation,0.2992832886,-0.2716007666,-0.0005111527696,0.280947786
cumulative,6,4,5,Unrestricted shock 4,Interest rate,0.5641695852,-0.6387504729,-0.008484810292,0.6396841703
cumulative,6,5,1,Unrestricted shock 5,GDP growth,0.04060158157,-0.4062119298,-0.00803074828,0.4090861757
cumulative,6,5,2,Unrestricted shock 5,Energy demand growth,0.01211612529,-0.4082556068,0.001977588773,0.4205305848
cumulative,6,5,3,Unrestricted shock 5,Employment change,0.01973233574,-0.3555235036,-0.01057271909,0.3641162825
cumulative,6,5,4,Unrestricted shock 5,Inflation,0.03111985623,-0.2680658605,-0.009358619875,0.2694769591
cumulative,6,5,5,Unrestricted shock 5,Interest rate,0.1350198667,-0.6220177244,-0.01782401331,0.6423040011
cumulative,7,1,1,Supply shock,GDP growth,0.4271290878,-0.2612275564,-0.03338510612,0.1768722107
cumulative,7,1,2,Supply shock,Energy demand growth,0.3755074798,-0.3214625609,-0.0733142457,0.19225914
cumulative,7,1,3,Supply shock,Employment change,0.3226738399,-0.2934058969,-0.08411812202,0.07977448502
cumulative,7,1,4,Supply shock,Inflation,0.233450916,-0.2776175757,-0.09813660186,0.03587165389
cumulative,7,1,5,Supply shock,Interest rate,0.7138743994,-0.5236463954,-0.1098820582,0.2358079094
cumulative,7,2,1,Demand shock,GDP growth,0.03371528382,0.1413054193,0.3606363527,0.5261145845
cumulative,7,2,2,Demand shock,Energy demand growth,0.2962682771,0.07136868543,0.3595815211,0.5413997277
cumulative,7,2,3,Demand shock,Employment change,0.0370536292,0.1310375288,0.3150391627,0.4710442681
cumulative,7,2,4,Demand shock,Inflation,0.03501669044,0.09730952075,0.2574652179,0.3960234898
cumulative,7,2,5,Demand shock,Interest rate,0.06584100274,0.2769963781,0.6470885362,0.9486372823
cumulative,7,3,1,Monetary policy shock,GDP growth,0.07225002989,-0.1244662026,-0.04391808627,0.05067618537
cumulative,7,3,2,Monetary policy shock,Energy demand growth,0.0861183269,-0.2312867293,-0.06949056737,0.1173873034
cumulative,7,3,3,Monetary policy shock,Employment change,0.2055156556,-0.06377282543,-0.03134180763,-0.005455794177
cumulative,7,3,4,Monetary policy shock,Inflation,0.1895047356,-0.03732898455,-0.00785786955,0.01301159868
cumulative,7,3,5,Monetary policy shock,Interest rate,0.392011832,-0.02682550928,0.01371121999,0.07375822901
cumulative,7,4,1,Unrestricted shock 4,GDP growth,0.4008456917,-0.4045820965,-0.002938666499,0.4119739427
cumulative,7,4,2,Unrestricted shock 4,Energy demand growth,0.3891094828,-0.4086990289,-0.0009793917741,0.4238038999
cumulative,7,4,3,Unrestricted shock 4,Employment change,0.3638819139,-0.3649671708,1.828922134e-05,0.3685577925
cumulative,7,4,4,Unrestricted shock 4,Inflation,0.3287525985,-0.3048026707,-0.002204701408,0.3142505944
cumulative,7,4,5,Unrestricted shock 4,Interest rate,0.6547260125,-0.7395758517,-0.008768388833,0.7400399995
cumulative,7,5,1,Unrestricted shock 5,GDP growth,0.04087487301,-0.4055081027,-0.006661612728,0.4071298413
cumulative,7,5,2,Unrestricted shock 5,Energy demand growth,0.01219767958,-0.4053647348,0.001294698949,0.4198604979
cumulative,7,5,3,Unrestricted shock 5,Employment change,0.01986515516,-0.3547834832,-0.01155309857,0.3632606901
cumulative,7,5,4,Unrestricted shock 5,Inflation,0.03781968183,-0.2993560511,-0.01043550819,0.3013573507
cumulative,7,5,5,Unrestricted shock 5,Interest rate,0.1556078029,-0.7202879125,-0.01981508895,0.7430448978
cumulative,8,1,1,Supply shock,GDP growth,0.4248492094,-0.2629262766,-0.03511466284,0.1748660403
cumulative,8,1,2,Supply shock,Energy demand growth,0.373105566,-0.3226554045,-0.07490825063,0.1904976941
cumulative,8,1,3,Supply shock,Employment change,0.3204275244,-0.2947764546,-0.08561299759,0.07847261212
cumulative,8,1,4,Supply shock,Inflation,0.2646393239,-0.3019339093,-0.1023338807,0.04603526445
cumulative,8,1,5,Supply shock,Interest rate,0.8097134541,-0.59673806,-0.1254722242,0.2666090706
cumulative,8,2,1,Demand shock,GDP growth,0.03382442438,0.1400472488,0.3599827775,0.5254359354
cumulative,8,2,2,Demand shock,Energy demand growth,0.2967118829,0.07043573524,0.3591534494,0.5408008427
cumulative,8,2,3,Demand shock,Employment change,0.03709993881,0.1298470961,0.3141037974,0.4700711278
cumulative,8,2,4,Demand shock,Inflation,0.03799508013,0.1092554649,0.2858660803,0.4371566195
cumulative,8,2,5,Demand shock,Interest rate,0.07499331514,0.3148598803,0.7348895852,1.078094686
cumulative,8,3,1,Monetary policy shock,GDP growth,0.07248391221,-0.1246152739,-0.04380528458,0.0510377497
cumulative,8,3,2,Monetary policy shock,Energy demand growth,0.08639710262,-0.231615543,-0.06926570084,0.1177518171
cumulative,8,3,3,Monetary policy shock,Employment change,0.2057537009,-0.06372381166,-0.03109718652,-0.00532525734
cumulative,8,3,4,Monetary policy shock,Inflation,0.2070939027,-0.03855988653,-0.007304382216,0.01603315253
cumulative,8,3,5,Monetary policy shock,Interest rate,0.446061694,-0.03089984421,0.0152959612,0.08323766942
cumulative,8,4,1,Unrestricted shock 4,GDP growth,0.402143279,-0.4043687282,-0.003691416416,0.4112389453
cumulative,8,4,2,Unrestricted shock 4,Energy demand growth,0.3903690785,-0.4092598112,-0.0002547140348,0.4235552011
cumulative,8,4,3,Unrestricted shock 4,Employment change,0.3650598448,-0.3631476111,0.0003652385086,0.3686902542
cumulative,8,4,4,Unrestricted shock 4,Inflation,0.3582219083,-0.3370946112,-0.000740657007,0.3464485653
cumulative,8,4,5,Unrestricted shock 4,Interest rate,0.7452824397,-0.8398013437,-0.00914889739,0.8404896289
cumulative,8,5,1,Unrestricted shock 5,GDP growth,0.04100719005,-0.4036998779,-0.005933921382,0.4059820352
cumulative,8,5,2,Unrestricted shock 5,Energy demand growth,0.01223716499,-0.404922512,0.001486994395,0.4195673801
cumulative,8,5,3,Unrestricted shock 5,Employment change,0.01992946113,-0.3539719075,-0.01196060195,0.3618396333
cumulative,8,5,4,Unrestricted shock 5,Inflation,0.04451950743,-0.3312328293,-0.01134387868,0.3333042695
cumulative,8,5,5,Unrestricted shock 5,Interest rate,0.176195739,-0.8173452697,-0.02122223164,0.8436364823
cumulative,9,1,1,Supply shock,GDP growth,0.4237453813,-0.2634669905,-0.03608242462,0.1742842014
cumulative,9,1,2,Supply shock,Energy demand growth,0.3719426531,-0.3232617599,-0.07545668444,0.1898763119
cumulative,9,1,3,Supply shock,Employment change,0.3193399461,-0.2955650635,-0.08635307413,0.07741807842
cumulative,9,1,4,Supply shock,Inflation,0.2958277319,-0.3259250347,-0.1083369167,0.05545844483
cumulative,9,1,5,Supply shock,Interest rate,0.9055525088,-0.6698492664,-0.1413481089,0.2972983518
cumulative,9,2,1,Demand shock,GDP growth,0.03387726598,0.1401980234,0.3597254362,0.5249227514
cumulative,9,2,2,Demand shock,Energy demand growth,0.2969266595,0.06968961644,0.3590109828,0.540577771
cumulative,9,2,3,Demand shock,Employment change,0.03712236011,0.1297252861,0.313844804,0.4694679891
cumulative,9,2,4,Demand shock,Inflation,0.04097346982,0.1216357955,0.3143742479,0.4780666666
cumulative,9,2,5,Demand shock,Interest rate,0.08414562753,0.3527233826,0.8228070317,1.20757084
cumulative,9,3,1,Monetary policy shock,GDP growth,0.0725971489,-0.1247051198,-0.0437556108,0.05129280683
cumulative,9,3,2,Monetary policy shock,Energy demand growth,0.08653207494,-0.2314672587,-0.0691875127,0.1180296056
cumulative,9,3,3,Monetary policy shock,Employment change,0.2058689531,-0.06377645396,-0.0310568841,-0.005261802137
cumulative,9,3,4,Monetary policy shock,Inflation,0.2246830698,-0.03986261935,-0.006930240045,0.01916349189
cumulative,9,3,5,Monetary policy shock,Interest rate,0.5001115559,-0.03501464756,0.01679775417,0.09285132886
cumulative,9,4,1,Unrestricted shock 4,GDP growth,0.4027715201,-0.4041970071,-0.003795860287,0.4113851286
cumulative,9,4,2,Unrestricted shock 4,Energy demand growth,0.3909789256,-0.4092883672,-0.000657010595,0.4237137319
cumulative,9,4,3,Unrestricted shock 4,Employment change,0.365630153,-0.3628157357,0.0006627510097,0.3691391369
cumulative,9,4,4,Unrestricted shock 4,Inflation,0.3876912181,-0.3689353978,-0.001547009496,0.3780259784
cumulative,9,4,5,Unrestricted shock 4,Interest rate,0.835838867,-0.9400519681,-0.009364419871,0.9409323905
cumulative,9,5,1,Unrestricted shock 5,GDP growth,0.0410712528,-0.4029669929,-0.00567039605,0.405430904
cumulative,9,5,2,Unrestricted shock 5,Energy demand growth,0.01225628228,-0.4049025114,0.001223723369,0.4194087821
cumulative,9,5,3,Unrestricted shock 5,Employment change,0.01996059557,-0.3539415536,-0.01235898825,0.3614486879
cumulative,9,5,4,Unrestricted shock 5,Inflation,0.05121933303,-0.3620339973,-0.01354546359,0.3656624331
cumulative,9,5,5,Unrestricted shock 5,Interest rate,0.1967836752,-0.9144026268,-0.02335784182,0.9444576428
cumulative,10,1,1,Supply shock,GDP growth,0.4232109509,-0.263728783,-0.0364971006,0.1738876069
cumulative,10,1,2,Supply shock,Energy demand growth,0.3713796161,-0.3236637523,-0.07599388388,0.1896068524
cumulative,10,1,3,Supply shock,Employment change,0.3188133832,-0.2959438703,-0.0864829199,0.07685267019
cumulative,10,1,4,Supply shock,Inflation,0.3270161398,-0.3495206353,-0.1126004903,0.06479137831
cumulative,10,1,5,Supply shock,Interest rate,1.001391564,-0.7429604728,-0.1572817314,0.3279302531
cumulative,10,2,1,Demand shock,GDP growth,0.03390284982,0.1402151445,0.3596198874,0.5246742878
cumulative,10,2,2,Demand shock,Energy demand growth,0.2970306459,0.06931960178,0.3588141859,0.5402721066
cumulative,10,2,3,Demand shock,Employment change,0.03713321563,0.1295867397,0.3135859002,0.4692202274
cumulative,10,2,4,Demand shock,Inflation,0.04395185951,0.1347769981,0.3435583767,0.5201370395
cumulative,10,2,5,Demand shock,Interest rate,0.09329793992,0.3905148365,0.9105166348,1.336682649
cumulative,10,3,1,Monetary policy shock,GDP growth,0.07265197368,-0.1246845506,-0.04372396583,0.05135435719
cumulative,10,3,2,Monetary policy shock,Energy demand growth,0.08659742327,-0.2313954652,-0.06917469668,0.1181641
cumulative,10,3,3,Monetary policy shock,Employment change,0.2059247537,-0.06377841023,-0.0310396071,-0.005253056849
cumulative,10,3,4,Monetary policy shock,Inflation,0.2422722368,-0.04086536509,-0.006492642493,0.02226057401
cumulative,10,3,5,Monetary policy shock,Interest rate,0.5541614179,-0.03913716306,0.0184469209,0.1024389176
cumulative,10,4,1,Unrestricted shock 4,GDP growth,0.4030756899,-0.4043680503,-0.004019580957,0.4114884741
cumulative,10,4,2,Unrestricted shock 4,Energy demand growth,0.3912741897,-0.4094596558,-0.001194768985,0.4233768179
cumulative,10,4,3,Unrestricted shock 4,Employment change,0.365906274,-0.3628660268,0.0007838652445,0.3693566213
cumulative,10,4,4,Unrestricted shock 4,Inflation,0.417160528,-0.4013314459,-0.002378807836,0.4112120872
cumulative,10,4,5,Unrestricted shock 4,Interest rate,0.9263952943,-1.041034107,-0.009333471518,1.04141202
cumulative,10,5,1,Unrestricted shock 5,GDP growth,0.04110226947,-0.4031256436,-0.00537349272,0.4051689782
cumulative,10,5,2,Unrestricted shock 5,Energy demand growth,0.01226553812,-0.40491431,0.001314582488,0.4193154597
cumulative,10,5,3,Unrestricted shock 5,Employment change,0.01997566966,-0.3541507709,-0.01271311042,0.3612594074
cumulative,10,5,4,Unrestricted shock 5,Inflation,0.05791915863,-0.3929794854,-0.01508214671,0.3967498358
cumulative,10,5,5,Unrestricted shock 5,Interest rate,0.2173716114,-1.011459984,-0.02551992944,1.046418315
cumulative,11,1,1,Supply shock,GDP growth,0.4229522006,-0.2638555328,-0.03669787051,0.1736301527
cumulative,11,1,2,Supply shock,Energy demand growth,0.3711070156,-0.3238847022,-0.07624787842,0.1895849303
cumulative,11,1,3,Supply shock,Employment change,0.318558442,-0.2960786476,-0.0865776561,0.07657892161
cumulative,11,1,4,Supply shock,Inflation,0.3582045478,-0.373048592,-0.1182288028,0.07459356293
cumulative,11,1,5,Supply shock,Interest rate,1.097230618,-0.8154302219,-0.1734234628,0.358578738
cumulative,11,2,1,Demand shock,GDP growth,0.03391523651,0.1401520033,0.3594937273,0.524574116
cumulative,11,2,2,Demand shock,Energy demand growth,0.2970809921,0.06914045514,0.3586793399,0.5401241158
cumulative,11,2,3,Demand shock,Employment change,0.03713847145,0.1295278028,0.3134508132,0.4691228091
cumulative,11,2,4,Demand shock,Inflation,0.04693024921,0.1481428231,0.3717577424,0.5623040735
cumulative,11,2,5,Demand shock,Interest rate,0.1024502523,0.4279705244,0.9982262378,1.466056603
cumulative,11,3,1,Monetary policy shock,GDP growth,0.0726785177,-0.1246917032,-0.04370864458,0.05137747276
cumulative,11,3,2,Monetary policy shock,Energy demand growth,0.08662906237,-0.2313607056,-0.06917696456,0.1182292169
cumulative,11,3,3,Monetary policy shock,Employment change,0.2059517702,-0.06376383881,-0.03102259827,-0.005213711618
cumulative,11,3,4,Monetary policy shock,Inflation,0.2598614039,-0.04212915962,-0.006062698322,0.02531475792
cumulative,11,3,5,Monetary policy shock,Interest rate,0.6082112798,-0.04326314246,0.02003459777,0.1120061943
